,ticker,period,Aktywa ogółem,I. Aktywa trwałe,1. Wartości niematerialne i prawne,2. Rzeczowe składniki majątku trwałego,3. Należności długoterminowe,4. Inwestycje długoterminowe,5. Pozostałe aktywa trwałe,II. Aktywa obrotowe,1. Zapasy,2. Należności krótkoterminowe,3. Inwestycje krótkoterminowe,W tym: środki pieniężne i inne aktywa pieniężne,4. Pozostałe aktywa obrotowe,5. Aktywa trwałe przeznaczone do sprzedaży,Pasywa ogółem,I. Kapitał własny,1. Kapitał (fundusz) podstawowy,2. Udziały (akcje) własne (wielkość ujemna),3. Kapitał (fundusz) zapasowy,4. Zysk (strata) z lat ubiegłych,5. Zysk (strata) netto,6. Udziały niekontrolujące,II. Zobowiązania ogółem,1. Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,2. Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,III. Rozliczenia międzyokresowe,A. Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Zmiana stanu należności,Zmiana stanu zapasów,Zmiana stanu zobowiązań,Zmiana rezerw i pozostałe,Kapitał obrotowy,B. Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),C. Przepływy pieniężne z działalności finansowej,Emisja akcji,Odsetki pozyskane,Odsetki zapłacone,Dywidenda,Przepływy pieniężne razem (A+B+C),Środki pieniężne na koniec okresu,I. Przychody ze sprzedaży,Techniczny koszt wytworzenia produkcji sprzedanej,Koszty sprzedaży,Koszty ogólnego zarządu,II. Zysk (strata) ze sprzedaży,Pozostałe przychody operacyjne,Pozostałe koszty operacyjne,III. EBIT,Przychody finansowe,Koszty finansowe,Pozostałe przychody (koszty),IV. Zysk (strata) z działalności gospodarczej,Wynik zdarzeń nadzwyczajnych,Zysk przed opodatkowaniem,Zysk (strata) netto z działalności zaniechanej,V. Zysk netto,W tym: zysk netto akcjonariuszy jednostki dominującej,Zysk netto na akcję
2906,VIN,Y 12.10,94372.0,18365.0,59.0,2303.0,0.0,15374.0,629.0,76007.0,0.0,70675.0,5168.0,88.0,76.0,0.0,94372.0,78045.0,1059.0,0.0,74965.0,2021.0,0.0,0.0,16327.0,2958.0,0.0,624.0,0.0,0.0,2334.0,13369.0,452.0,0.0,345.0,289.0,0.0,0.0,0.0,0.0,0.0,-2085.0,140.0,1696.0,0.0,0.0,0.0,0.0,-44.0,88.0,15559.0,3684.0,0.0,6578.0,5297.0,295.0,134.0,5458.0,498.0,874.0,0.0,5082.0,0.0,5082.0,0.0,4077.0,4077.0,0.38
2907,VOX,Y 12.10,172248.0,137468.0,39484.0,95722.0,0.0,610.0,1651.0,34780.0,2545.0,21423.0,293.0,9185.0,1333.0,0.0,172248.0,71994.0,8733.0,0.0,63639.0,-378.0,0.0,369.0,99885.0,27876.0,0.0,25460.0,0.0,0.0,2417.0,72008.0,3433.0,7.0,39850.0,6165.0,0.0,0.0,0.0,0.0,0.0,-33874.0,34028.0,581.0,1276.0,0.0,0.0,1750.0,6555.0,9185.0,61467.0,0.0,0.0,0.0,5094.0,602.0,1320.0,4376.0,848.0,2250.0,-633.0,2341.0,1064.0,3405.0,0.0,2718.0,2578.0,0.0
2908,VRG,Y 12.10,642990.0,449477.0,361462.0,67663.0,2709.0,162.0,17481.0,188570.0,144313.0,19493.0,0.0,23945.0,819.0,4943.0,642990.0,301027.0,24541.0,0.0,11636.0,264850.0,0.0,0.0,341963.0,196121.0,0.0,177757.0,0.0,0.0,18364.0,145842.0,17880.0,0.0,10656.0,15934.0,0.0,0.0,0.0,0.0,0.0,-7274.0,9286.0,162.0,50000.0,0.0,0.0,0.0,3544.0,23945.0,353921.0,159259.0,129139.0,43257.0,22266.0,8737.0,7738.0,23265.0,725.0,22432.0,0.0,1558.0,0.0,1558.0,0.0,1663.0,1663.0,0.01
2909,VTI,Y 12.10,2533.0,756.0,22.0,11.0,0.0,723.0,0.0,1776.0,0.0,1761.0,1442.0,15.0,0.0,0.0,2533.0,1874.0,584.0,0.0,336.0,954.0,0.0,0.0,659.0,240.0,0.0,0.0,0.0,0.0,240.0,419.0,34.0,0.0,452.0,13.0,0.0,0.0,0.0,0.0,0.0,-513.0,23.0,55.0,0.0,0.0,0.0,0.0,-6.0,15.0,27.0,380.0,0.0,0.0,-353.0,56.0,1.0,-298.0,1595.0,3.0,0.0,1294.0,0.0,1294.0,0.0,1054.0,1054.0,0.21
2910,VTL,Y 12.10,203380.0,120387.0,90.0,115641.0,755.0,36.0,3865.0,82993.0,9046.0,68176.0,165.0,5606.0,0.0,0.0,203380.0,60425.0,500.0,0.0,9881.0,50044.0,0.0,0.0,142955.0,47385.0,0.0,29793.0,0.0,0.0,17592.0,95570.0,24505.0,0.0,36825.0,8867.0,0.0,0.0,0.0,0.0,0.0,-38889.0,39857.0,5452.0,0.0,0.0,0.0,0.0,3388.0,5606.0,197479.0,161241.0,671.0,20118.0,15449.0,31724.0,3290.0,43883.0,1142.0,4321.0,0.0,40704.0,0.0,40704.0,0.0,36765.0,36765.0,0.0
2911,WAS,Y 12.10,269192.0,109333.0,30788.0,56716.0,0.0,18091.0,3738.0,159859.0,12681.0,112511.0,21936.0,12043.0,688.0,0.0,269192.0,159694.0,91187.0,0.0,57926.0,10581.0,0.0,2905.0,106593.0,5717.0,0.0,3489.0,0.0,0.0,2228.0,100876.0,12298.0,20518.0,11138.0,13588.0,0.0,0.0,0.0,0.0,0.0,-4307.0,11931.0,-2933.0,0.0,0.0,0.0,0.0,3898.0,12043.0,294417.0,251719.0,15262.0,13714.0,13722.0,980.0,6148.0,8554.0,3415.0,2159.0,0.0,9810.0,0.0,9810.0,0.0,7341.0,7369.0,0.08
2912,WIK,Y 12.10,209758.0,80938.0,21705.0,57232.0,0.0,1200.0,801.0,128820.0,100001.0,17408.0,577.0,10110.0,724.0,0.0,209758.0,100399.0,33611.0,0.0,45543.0,21245.0,0.0,1750.0,107609.0,31881.0,0.0,18228.0,0.0,0.0,13653.0,75728.0,6353.0,18775.0,8576.0,875.0,0.0,0.0,0.0,0.0,0.0,-4987.0,5257.0,-5658.0,0.0,0.0,0.0,0.0,-2069.0,10110.0,109254.0,79358.0,10817.0,5194.0,13885.0,11498.0,2224.0,23159.0,433.0,893.0,0.0,22699.0,0.0,22699.0,0.0,20041.0,20035.0,0.01
2913,WIS,Y 12.10,65522.0,34.0,6.0,28.0,0.0,0.0,0.0,604.0,3.0,474.0,0.0,41.0,86.0,64884.0,65522.0,-92976.0,47454.0,0.0,117468.0,-257898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111314.0,47184.0,666.0,3492.0,5143.0,0.0,0.0,0.0,0.0,0.0,-4420.0,1987.0,642.0,0.0,0.0,0.0,0.0,-286.0,41.0,5139.0,0.0,0.0,0.0,-179.0,294.0,2044.0,-1929.0,3260.0,-6077.0,0.0,7408.0,0.0,7408.0,-94094.0,-86686.0,-86686.0,-2.1921
2914,WLT,Y 12.10,319142.0,154624.0,8076.0,139481.0,3404.0,0.0,3663.0,164518.0,111621.0,43049.0,112.0,9361.0,375.0,0.0,319142.0,142261.0,12075.0,0.0,72443.0,57743.0,0.0,0.0,176881.0,46960.0,0.0,40885.0,0.0,0.0,6075.0,129921.0,9807.0,1957.0,20590.0,0.0,0.0,0.0,0.0,0.0,0.0,-6432.0,8921.0,-14187.0,0.0,0.0,0.0,0.0,-23.0,9361.0,261793.0,233638.0,20961.0,12537.0,-5343.0,10879.0,10965.0,-5429.0,6386.0,6774.0,0.0,-5817.0,0.0,-5817.0,0.0,-8804.0,-8804.0,-0.1458
2915,WOJ,Y 12.10,120144.0,49027.0,525.0,44767.0,0.0,0.0,3735.0,71117.0,41838.0,8698.0,7842.0,12111.0,628.0,0.0,120144.0,45404.0,12677.0,0.0,29252.0,3475.0,0.0,0.0,74740.0,25487.0,0.0,12735.0,0.0,0.0,12752.0,49253.0,6653.0,0.0,8318.0,3923.0,0.0,0.0,0.0,0.0,0.0,-22548.0,23129.0,18500.0,0.0,0.0,0.0,0.0,4270.0,12111.0,129050.0,77227.0,39031.0,7053.0,5739.0,1139.0,809.0,6069.0,386.0,2196.0,1666.0,5925.0,0.0,5925.0,0.0,4648.0,4648.0,0.37
2916,WSE,Y 12.10,249641.0,117583.0,105724.0,8348.0,0.0,462.0,3049.0,132058.0,266.0,117410.0,7164.0,3624.0,3594.0,0.0,249641.0,80470.0,5322.0,0.0,76085.0,-937.0,0.0,1644.0,167527.0,16267.0,0.0,343.0,0.0,0.0,15924.0,151260.0,662.0,0.0,-12292.0,2607.0,0.0,0.0,0.0,0.0,0.0,-6120.0,1878.0,17737.0,0.0,0.0,0.0,19.0,-675.0,3624.0,499067.0,449065.0,7895.0,16481.0,25626.0,3903.0,3251.0,26278.0,519.0,10159.0,0.0,16638.0,0.0,16638.0,0.0,16037.0,15779.0,0.0
2917,WTN,Y 12.10,119231.0,72320.0,22959.0,46582.0,0.0,2101.0,678.0,46911.0,24146.0,19036.0,329.0,2966.0,434.0,0.0,119231.0,31244.0,20801.0,0.0,37874.0,-27431.0,0.0,0.0,87987.0,53780.0,0.0,43985.0,0.0,0.0,9795.0,34207.0,1072.0,417.0,-5094.0,4218.0,0.0,0.0,0.0,0.0,0.0,-30944.0,30662.0,37788.0,0.0,0.0,0.0,1167.0,1750.0,2966.0,66535.0,25437.0,23234.0,12275.0,5589.0,2467.0,517.0,7539.0,463.0,3696.0,0.0,4306.0,0.0,4306.0,0.0,4030.0,4030.0,0.24
2918,WWL,Y 12.10,295917.0,152260.0,3284.0,141867.0,42.0,4549.0,2518.0,142817.0,30552.0,106977.0,12.0,4967.0,309.0,840.0,295917.0,221168.0,7499.0,0.0,18146.0,195523.0,0.0,0.0,74749.0,13220.0,0.0,564.0,0.0,0.0,12656.0,61529.0,3475.0,1368.0,37062.0,11099.0,0.0,0.0,0.0,0.0,0.0,-26717.0,23545.0,-14998.0,0.0,0.0,0.0,14998.0,-4653.0,4967.0,377637.0,210000.0,80158.0,29119.0,58360.0,1409.0,2302.0,57467.0,3149.0,911.0,-48.0,59657.0,0.0,59657.0,0.0,48243.0,48243.0,32.17
2919,WXF,Y 12.10,1563550.0,1496784.0,4820.0,1145897.0,0.0,344855.0,1212.0,66767.0,4099.0,20289.0,13501.0,28879.0,0.0,0.0,1563550.0,292143.0,213856.0,-1192.0,290397.0,-210918.0,0.0,-15667.0,1287074.0,952409.0,0.0,849797.0,0.0,0.0,102611.0,334665.0,9315.0,0.0,25726.0,0.0,0.0,0.0,0.0,0.0,0.0,-3996.0,39251.0,-21766.0,113728.0,0.0,0.0,0.0,-36.0,28879.0,231238.0,0.0,0.0,0.0,58735.0,35884.0,36538.0,58082.0,5972.0,76077.0,0.0,-12023.0,0.0,-12023.0,0.0,-8063.0,-2095.0,-0.0388
2920,YOL,Y 12.10,61527.0,60179.0,2539.0,1554.0,0.0,56086.0,0.0,1348.0,10.0,853.0,0.0,485.0,0.0,0.0,61527.0,54452.0,12198.0,0.0,588.0,41666.0,0.0,0.0,7075.0,164.0,0.0,152.0,0.0,0.0,12.0,6911.0,0.0,0.0,23706.0,0.0,0.0,0.0,0.0,0.0,0.0,-22377.0,368.0,-2254.0,7192.0,0.0,0.0,2000.0,-925.0,485.0,45151.0,17753.0,0.0,1209.0,26189.0,-10274.0,38.0,15877.0,13.0,532.0,0.0,15358.0,0.0,15358.0,0.0,15128.0,15128.0,0.95
2921,ZEP,Y 12.10,5163602.0,4157819.0,4069.0,4087078.0,0.0,49215.0,17457.0,1005783.0,96076.0,257709.0,75199.0,470738.0,106061.0,0.0,5163602.0,2932709.0,104052.0,0.0,1370940.0,1457717.0,0.0,67.0,2230826.0,1428819.0,0.0,1011479.0,0.0,0.0,417340.0,802007.0,301899.0,1766.0,580295.0,265793.0,0.0,0.0,0.0,0.0,0.0,-198185.0,252406.0,-429305.0,0.0,0.0,0.0,0.0,-47195.0,470738.0,2447136.0,1927788.0,18825.0,74938.0,425585.0,85185.0,14513.0,496257.0,57678.0,149044.0,0.0,404891.0,0.0,404891.0,0.0,334825.0,334813.0,0.0
2922,ZMT,Y 12.10,199800.0,104316.0,15875.0,80216.0,0.0,959.0,7266.0,95484.0,4707.0,44451.0,11420.0,34200.0,706.0,0.0,199800.0,98781.0,72700.0,-5290.0,29551.0,1820.0,0.0,0.0,101019.0,27936.0,0.0,12219.0,0.0,0.0,15717.0,73083.0,39950.0,138.0,11397.0,5290.0,0.0,0.0,0.0,0.0,0.0,-60333.0,54962.0,60900.0,50000.0,0.0,0.0,110.0,11964.0,34200.0,80297.0,65629.0,1887.0,11747.0,1034.0,3639.0,1169.0,3504.0,2202.0,2886.0,0.0,2820.0,0.0,2820.0,0.0,1820.0,1820.0,0.0
2923,ZRE,Y 12.10,72530.0,26356.0,279.0,21461.0,0.0,0.0,4616.0,46174.0,5805.0,32038.0,0.0,6596.0,1735.0,0.0,72530.0,23553.0,3290.0,0.0,37460.0,-17197.0,0.0,0.0,48977.0,6554.0,0.0,1467.0,0.0,0.0,5087.0,42423.0,9203.0,6616.0,-530.0,2628.0,0.0,0.0,0.0,0.0,0.0,-2854.0,873.0,2593.0,110.0,0.0,0.0,157.0,-791.0,6596.0,102337.0,101432.0,27.0,8498.0,-7620.0,8811.0,10376.0,-9185.0,364.0,1299.0,0.0,-10120.0,-25.0,-10145.0,0.0,-8986.0,-8170.0,-0.2483
2924,ZST,Y 12.10,103781.0,97857.0,41.0,89884.0,225.0,7182.0,525.0,5924.0,831.0,2688.0,0.0,2128.0,277.0,0.0,103781.0,86040.0,20500.0,0.0,54591.0,10949.0,0.0,0.0,17741.0,13968.0,0.0,5681.0,0.0,0.0,8287.0,3773.0,765.0,118.0,151.0,2118.0,0.0,0.0,0.0,0.0,0.0,140.0,429.0,-933.0,0.0,0.0,0.0,0.0,-642.0,2128.0,18965.0,16730.0,183.0,4099.0,-2047.0,671.0,444.0,-1820.0,367.0,631.0,25.0,-2059.0,0.0,-2059.0,0.0,-1886.0,-1886.0,-0.092
2925,ZUE,Y 12.10,418995.0,134531.0,49026.0,63973.0,0.0,28.0,21504.0,284464.0,5507.0,220428.0,0.0,53675.0,4854.0,0.0,418995.0,155147.0,5500.0,0.0,85361.0,64286.0,0.0,8541.0,255307.0,44824.0,0.0,10302.0,0.0,0.0,34522.0,210483.0,8645.0,0.0,-42072.0,6736.0,0.0,0.0,0.0,0.0,0.0,13232.0,5174.0,60357.0,86155.0,0.0,0.0,1549.0,31517.0,53675.0,392353.0,352350.0,0.0,14793.0,25210.0,1337.0,931.0,25616.0,2978.0,7445.0,0.0,21149.0,0.0,21149.0,0.0,17168.0,16806.0,0.76
2926,ZUK,Y 12.10,47795.0,21894.0,0.0,21776.0,0.0,0.0,118.0,25901.0,15830.0,8799.0,0.0,655.0,617.0,0.0,47795.0,34083.0,1531.0,0.0,30451.0,2101.0,0.0,0.0,13712.0,1734.0,1096.0,0.0,0.0,0.0,638.0,11978.0,223.0,10.0,531.0,1994.0,0.0,0.0,0.0,0.0,0.0,-621.0,641.0,-238.0,0.0,0.0,0.0,0.0,-328.0,655.0,47846.0,37359.0,327.0,7342.0,2818.0,207.0,162.0,2863.0,1.0,186.0,0.0,2678.0,0.0,2678.0,0.0,2101.0,2101.0,0.47
2927,ZWC,Y 12.10,2309190.0,1406715.0,29717.0,1302846.0,0.0,8815.0,65337.0,902475.0,265459.0,609561.0,0.0,27455.0,0.0,0.0,2309190.0,588913.0,25678.0,0.0,520403.0,42832.0,0.0,0.0,1720277.0,447573.0,0.0,400000.0,0.0,0.0,47573.0,1272704.0,16482.0,0.0,692903.0,201186.0,0.0,0.0,0.0,0.0,0.0,-79353.0,85780.0,-610435.0,0.0,0.0,0.0,513567.0,3115.0,27455.0,3631089.0,1901419.0,1093433.0,177846.0,458391.0,2728.0,0.0,461119.0,1677.0,37938.0,0.0,424858.0,0.0,424858.0,0.0,398858.0,398858.0,38.83
2928,06N,Y 12.09,148583.0,95492.0,55681.0,38022.0,683.0,0.0,1106.0,53091.0,773.0,44240.0,5084.0,2994.0,0.0,0.0,148583.0,49109.0,8674.0,0.0,40365.0,70.0,0.0,25924.0,73549.0,31008.0,2987.0,26085.0,0.0,0.0,1936.0,42541.0,6709.0,80.0,6515.0,11230.0,0.0,0.0,0.0,0.0,0.0,-33941.0,36155.0,23538.0,2706.0,0.0,0.0,463.0,-3888.0,2994.0,191118.0,158287.0,6608.0,18835.0,7388.0,2595.0,4284.0,5699.0,762.0,5152.0,0.0,1309.0,0.0,1309.0,0.0,1845.0,218.0,0.0025
2929,08N,Y 12.09,1129080.0,862664.0,7941.0,833729.0,6965.0,0.0,14029.0,266416.0,0.0,12514.0,0.0,253902.0,0.0,0.0,1129080.0,367084.0,12584.0,0.0,135858.0,218642.0,0.0,161110.0,600886.0,568444.0,0.0,475534.0,0.0,0.0,92910.0,32442.0,8021.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58782.0,1142.0,150203.0,0.0,0.0,0.0,0.0,208985.0,253902.0,-69477.0,0.0,0.0,0.0,-76394.0,2826.0,5287.0,-78855.0,0.0,22881.0,0.0,-101736.0,0.0,-101736.0,0.0,-81647.0,-53835.0,-0.4278
2930,3RG,Y 12.09,3101.0,2555.0,2217.0,323.0,0.0,0.0,15.0,546.0,0.0,460.0,0.0,85.0,1.0,0.0,3101.0,2530.0,576.0,0.0,1108.0,846.0,0.0,13.0,558.0,138.0,0.0,125.0,0.0,0.0,13.0,420.0,86.0,111.0,1043.0,232.0,0.0,0.0,0.0,0.0,0.0,-1046.0,1067.0,-3.0,49.0,0.0,0.0,0.0,-6.0,85.0,3403.0,0.0,0.0,0.0,1120.0,2.0,2.0,1120.0,27.0,7.0,0.0,1140.0,0.0,1140.0,0.0,912.0,918.0,0.0
2931,4FM,Y 12.09,19256.0,11315.0,10224.0,837.0,0.0,0.0,254.0,7941.0,0.0,3970.0,163.0,674.0,3134.0,0.0,19256.0,12782.0,3264.0,-5000.0,12036.0,2482.0,0.0,0.0,6474.0,2679.0,0.0,2537.0,0.0,0.0,142.0,3795.0,335.0,0.0,2734.0,1154.0,0.0,0.0,0.0,0.0,0.0,-1310.0,944.0,-1743.0,0.0,0.0,0.0,42.0,-319.0,674.0,13535.0,7219.0,659.0,1817.0,3840.0,226.0,243.0,3823.0,0.0,-52.0,0.0,3875.0,0.0,3875.0,0.0,3139.0,3139.0,0.96
2932,AAT,Y 12.09,286836.0,187412.0,4813.0,165795.0,214.0,7297.0,9293.0,99424.0,63635.0,32368.0,1956.0,1086.0,379.0,0.0,286836.0,189016.0,15212.0,0.0,240722.0,-66918.0,0.0,-539.0,98359.0,88158.0,0.0,76072.0,0.0,0.0,12086.0,10201.0,3271.0,357.0,1360.0,1707.0,0.0,0.0,0.0,0.0,0.0,-2561.0,674.0,-6775.0,771.0,0.0,0.0,761.0,-7976.0,1086.0,24689.0,12946.0,1201.0,10416.0,126.0,2707.0,1003.0,1830.0,3555.0,3274.0,103.0,2214.0,0.0,2214.0,-3235.0,-1106.0,-541.0,-0.0356
2933,ABS,Y 12.09,288916.0,200957.0,181782.0,17725.0,777.0,0.0,673.0,87959.0,806.0,37126.0,1056.0,48429.0,542.0,0.0,288916.0,259371.0,167091.0,0.0,62423.0,29857.0,0.0,0.0,29545.0,1002.0,0.0,0.0,0.0,0.0,1002.0,28543.0,11365.0,7494.0,38881.0,9957.0,0.0,0.0,0.0,0.0,0.0,-8653.0,10325.0,-15041.0,0.0,0.0,0.0,14036.0,15187.0,48429.0,156196.0,105556.0,6292.0,18121.0,26227.0,1013.0,482.0,26758.0,1640.0,353.0,0.0,28045.0,0.0,28045.0,0.0,22427.0,22427.0,0.67
2934,ACG,Y 12.09,73629.0,27637.0,203.0,26213.0,0.0,0.0,1221.0,45992.0,11609.0,3477.0,148.0,30132.0,626.0,0.0,73629.0,51945.0,2300.0,0.0,28638.0,21007.0,0.0,0.0,21684.0,6708.0,4314.0,4314.0,0.0,0.0,2394.0,14976.0,1934.0,434.0,34026.0,2917.0,0.0,0.0,0.0,0.0,0.0,-5901.0,5864.0,-10095.0,0.0,0.0,0.0,10000.0,18030.0,30132.0,106216.0,67658.0,5535.0,5631.0,27392.0,1642.0,2900.0,26134.0,1038.0,1248.0,0.0,25924.0,0.0,25924.0,0.0,21007.0,21007.0,0.0
2935,ACP,Y 12.09,5748456.0,4458344.0,3953693.0,367802.0,34612.0,67684.0,34553.0,1287417.0,45656.0,819824.0,21010.0,342788.0,58139.0,2695.0,5748456.0,3715527.0,77566.0,-678805.0,3506090.0,810676.0,0.0,635789.0,1395160.0,468947.0,0.0,334317.0,0.0,0.0,134630.0,926213.0,280233.0,212373.0,438758.0,120543.0,0.0,0.0,0.0,0.0,0.0,-403724.0,438123.0,-145042.0,0.0,0.0,0.0,118343.0,-110008.0,342788.0,3050252.0,2007167.0,220793.0,302290.0,520002.0,29014.0,23506.0,525510.0,79060.0,91782.0,0.0,512788.0,0.0,512788.0,0.0,437866.0,373365.0,4.81
2936,ACT,Y 12.09,549809.0,156477.0,21494.0,134053.0,920.0,0.0,10.0,393332.0,188734.0,196689.0,1002.0,6907.0,0.0,0.0,549809.0,176467.0,1641.0,0.0,55744.0,119082.0,0.0,526.0,372816.0,27281.0,0.0,24666.0,0.0,0.0,2615.0,345535.0,6589.0,0.0,165362.0,11822.0,0.0,0.0,0.0,0.0,0.0,-28324.0,28625.0,-139021.0,12130.0,0.0,0.0,23680.0,-1983.0,6907.0,3079437.0,2777338.0,167221.0,34369.0,100509.0,12178.0,74637.0,38050.0,0.0,6288.0,0.0,31762.0,0.0,31762.0,0.0,20723.0,23326.0,1.42
2937,AGO,Y 12.09,1538236.0,1023508.0,394166.0,613083.0,8451.0,872.0,6936.0,514728.0,16164.0,219891.0,154448.0,124225.0,0.0,0.0,1538236.0,1196281.0,50937.0,0.0,146710.0,998634.0,0.0,-206.0,342161.0,99933.0,0.0,52381.0,0.0,0.0,47552.0,242228.0,12643.0,40547.0,152655.0,81234.0,0.0,0.0,0.0,0.0,0.0,-204144.0,56437.0,-88029.0,0.0,0.0,0.0,0.0,-139518.0,124225.0,1110127.0,664810.0,273656.0,102350.0,69311.0,16125.0,32571.0,52865.0,12173.0,9658.0,-1012.0,54368.0,0.0,54368.0,0.0,37307.0,38330.0,0.75
2938,AGT,Y 12.09,359263.0,120491.0,29.0,114337.0,0.0,439.0,5686.0,238772.0,113066.0,25644.0,0.0,100063.0,0.0,0.0,359263.0,159756.0,1408.0,0.0,81960.0,76388.0,0.0,1049.0,198458.0,18199.0,0.0,17843.0,0.0,0.0,356.0,180259.0,1371.0,25513.0,19063.0,13003.0,0.0,0.0,0.0,0.0,0.0,-2192.0,2354.0,80889.0,111070.0,0.0,0.0,0.0,97760.0,100063.0,216894.0,160252.0,4669.0,15198.0,36775.0,0.0,-10652.0,47426.0,0.0,33029.0,0.0,14397.0,0.0,14397.0,0.0,14397.0,14451.0,0.0
2939,ALL,Y 12.09,8936.0,5201.0,661.0,863.0,0.0,3677.0,0.0,3736.0,527.0,2856.0,0.0,344.0,9.0,0.0,8936.0,6254.0,1967.0,-3675.0,7948.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.0,726.0,7.0,252.0,473.0,0.0,0.0,0.0,0.0,0.0,-1026.0,1086.0,-2299.0,698.0,0.0,0.0,0.0,-3072.0,344.0,6404.0,2331.0,1141.0,2706.0,226.0,124.0,8.0,342.0,134.0,124.0,10.0,361.0,0.0,361.0,0.0,295.0,295.0,0.05
2940,AMC,Y 12.09,940423.0,249234.0,38634.0,131440.0,842.0,56189.0,22129.0,483195.0,172387.0,254639.0,2301.0,44649.0,9219.0,207994.0,940423.0,275310.0,17475.0,-25059.0,296635.0,-13741.0,0.0,2.0,568063.0,84522.0,44042.0,0.0,0.0,0.0,40480.0,483541.0,122657.0,3965.0,145892.0,41024.0,0.0,0.0,0.0,0.0,0.0,-85356.0,36475.0,-65596.0,0.0,0.0,0.0,0.0,-5060.0,44649.0,1317567.0,1011081.0,118120.0,148966.0,39400.0,43019.0,40875.0,41544.0,10438.0,42219.0,0.0,9763.0,0.0,9763.0,0.0,5422.0,5422.0,0.62
2941,APL,Y 12.09,40376.0,6001.0,100.0,5513.0,0.0,226.0,162.0,34375.0,10434.0,23876.0,0.0,8.0,57.0,0.0,40376.0,10177.0,3282.0,0.0,6160.0,735.0,0.0,918.0,29281.0,391.0,259.0,0.0,0.0,0.0,132.0,28890.0,306.0,267.0,616.0,733.0,0.0,0.0,0.0,0.0,0.0,834.0,378.0,-1509.0,0.0,0.0,0.0,0.0,-59.0,8.0,78723.0,69629.0,6073.0,1813.0,1208.0,749.0,597.0,1360.0,245.0,653.0,0.0,952.0,0.0,952.0,0.0,765.0,676.0,0.21
2942,APN,Y 12.09,74764.0,27691.0,3140.0,23851.0,0.0,601.0,99.0,47073.0,15818.0,9861.0,0.0,19811.0,1583.0,0.0,74764.0,69283.0,2500.0,0.0,56875.0,9908.0,0.0,324.0,5157.0,1089.0,0.0,43.0,0.0,0.0,1046.0,4068.0,1497.0,179.0,5469.0,2211.0,0.0,0.0,0.0,0.0,0.0,-2616.0,1915.0,13935.0,13476.0,0.0,0.0,0.0,16788.0,19811.0,45158.0,24823.0,864.0,10555.0,8916.0,639.0,703.0,8852.0,644.0,430.0,0.0,9066.0,0.0,9066.0,0.0,7005.0,7005.0,0.56
2943,APT,Y 12.09,304868.0,160192.0,52655.0,99014.0,219.0,1037.0,7267.0,141843.0,54789.0,72470.0,1637.0,10234.0,2713.0,2833.0,304868.0,176289.0,3511.0,0.0,126267.0,46511.0,0.0,1731.0,126848.0,54202.0,9514.0,27000.0,0.0,0.0,17688.0,72646.0,21461.0,0.0,45928.0,15226.0,0.0,0.0,0.0,0.0,0.0,-32493.0,15475.0,-23332.0,0.0,0.0,0.0,14588.0,-9897.0,10234.0,366925.0,239129.0,24584.0,54848.0,48364.0,960.0,0.0,49324.0,-11447.0,0.0,0.0,37877.0,0.0,37877.0,0.0,30793.0,29582.0,0.84
2944,ARR,Y 12.09,82244.0,50803.0,41499.0,8323.0,0.0,139.0,842.0,31441.0,4118.0,16840.0,0.0,2664.0,7819.0,0.0,82244.0,37824.0,855.0,0.0,27369.0,9600.0,0.0,789.0,43631.0,4970.0,0.0,4633.0,0.0,0.0,337.0,38661.0,14739.0,0.0,5826.0,3545.0,0.0,0.0,0.0,0.0,0.0,-25163.0,25253.0,19810.0,9202.0,0.0,0.0,0.0,946.0,2664.0,131511.0,107041.0,2199.0,13016.0,9255.0,456.0,2438.0,7273.0,8.0,1410.0,0.0,5871.0,0.0,5871.0,0.0,4561.0,4192.0,0.98
2945,ASB,Y 12.09,1099711.0,79532.0,7773.0,69949.0,0.0,26.0,1784.0,1020179.0,237934.0,611677.0,0.0,150658.0,19909.0,0.0,1099711.0,259469.0,31638.0,0.0,67033.0,160797.0,0.0,909.0,839334.0,12085.0,11683.0,402.0,0.0,0.0,0.0,827248.0,125407.0,0.0,93966.0,8254.0,0.0,0.0,0.0,0.0,0.0,-9665.0,13368.0,-18122.0,0.0,0.0,0.0,0.0,67375.0,150658.0,3313351.0,3162408.0,78851.0,63858.0,8235.0,0.0,0.0,8235.0,3805.0,20069.0,0.0,-8029.0,0.0,-8029.0,0.0,-8539.0,-9144.0,-0.1648
